dialect,sarcasm,sentiment,original_sentiment,tweet,source
msa,False,positive,positive,"""رجل صيني ينتقذ حياة 321 منتحرا ويحقق شهرة عالمية https://t.co/6l8FbyBNVe#الصين #عاجل #ايقونة_التحرير https://t.co/yNof6qRTcV""",semeval
egypt,True,negative,negative,"""اية مش باقي غير شوية غجر هيتكلمو رعاة بهايم عمر بلدهم مكملش 100سنه اصحو ياصل الارهاب في العالم  #مصر_لن_تركع""",semeval
egypt,False,negative,negative,"""RT @SyrianCoalition: د. رياض حجاب: #روسيا متمسكة بموقفها وتشارك نظام #الأسد الجريمة في قتل الشعب السوريhttps://t.co/uKnDfWg0CI#سوريا http…""",semeval
msa,False,neutral,neutral,"""#عاجل | #أردوغان أمام الجمعية البرلمانية لـ #الناتو: نريد منكم أن تضعوا حدا لتحركات أعضاء المنظمات الإرهابية في بلادكم ولأنشطتهم الدعائية""",semeval
msa,False,positive,positive,إصرار الشعب التونسي على الوصول إلى الكيلومتر الأخير ثورة أخرى في حد ذاته وأهم درس من بين دروس كثيرة # #,astd
msa,False,neutral,neutral,"""مقيمــــــــــــة  ترغب فى زواج مــــــــــــــــسيار  https://t.co/TgV5JdX5sT""",semeval
msa,False,neutral,neutral,"""الفنان أحمد شاكر يكشف كواليس الخلاف بين “الساحر والزعيم” و ماذا فعل مبارك بقرار حاسم https://t.co/yWIr7xF4Lv #الزعيم #عادل_إمام""",semeval
msa,False,neutral,neutral,المدن -روجيه عوطة-نينا هاغن وعجينة الفم المتهكِّم #غناء_الصراخ #غناء #فن #ثقافة,astd
egypt,True,neutral,neutral,"""RT @7okaha: ال #BlackFriday الشهر الجاي#شفرات#أبدا_لن_تسقط_أمازونثقة في الله مش هنولعها معناش فلوس""",semeval
msa,False,neutral,neutral,"""تقول نوال الزغبي : https://t.co/BozQHk3pJU""",semeval
msa,False,neutral,neutral,"""اغنيه من اول نظرة رامي عياش: https://t.co/ys9n310JoW عبر @YouTube""",semeval
msa,False,neutral,neutral,"""الشرق الأوسط||إجتماع ثلاثي [ #تركي - #روسي - #ايراني ] في #موسكو غداً حول #حلب و لبحث بدء المفاوضات #السورية .… https://t.co/KnPgJbYEnQ""",semeval
msa,False,neutral,negative,"""بالفيديو!!!حرائق تجتاح أحراش ولاية تينيسي وتبدو كأنها فيلم من جهنم!!#الولايات_المتحدة https://t.co/ZetLVNrs95""",semeval
levant,True,neutral,negative,"""@kasimf دكتور فيصل انت قلت لا تحملوا موضوع حلب الشرقية كل هالزخم الإعلامي وبنفس الوقت بتعمل حلقة عنها""",semeval
levant,False,neutral,neutral,"""شاهد الحلقة 13 رابط مباشر من #مسلسل #الأسطورة https://t.co/o0IvX7dgqm #مهرجان_القاهره_السينمايي #واش_يقلقك_فتويتر""",semeval
msa,False,neutral,negative,وزارة التخطيط تضع مشروعا لاصلاح الاقتصاد في مارس 2014 ليبدأ فى يونيو التالى طبعا لشعبهم,astd
msa,False,negative,negative,"""ﺍﻵﻥ ﻳﻨﻬﺾ ﺗﺤﺪﻱ ﺇﻳﺮﺍﻥ، ﻭﻓﻴﻤﺎ ﻛﺎﻥ ﺍﻟﻄﺒﻴﻌﻲ ﺃﻥ ﺗﻘﻮﺩ ﻣﺼﺮ ﺍﻟﻤﻮﺍﺟﻬﺔ ﺑﺠﺎﻧﺐ ﺍﻟﺴﻌﻮﺩﻳﺔ، ﺃﺧﺬ ﺍﻟﺴﻴﺴﻲ ﻣﻮﻗﻔﺎ ﺁﺧﺮ ﻻﻋﺘﺒﺎﺭﺍﺕ ﺗﺨﺼﻪ ﺷﺨﺼﻴﺎ ﺃﻛﺜﺮ ﻣﻦ ﻣﺼﺮ ﻭﺩﻭﺭﻫﺎ.""",semeval
egypt,False,neutral,neutral,يا ترى بين هيلاري كلنتون  ودونالد  ترامب مين نختار؟؟,semeval
msa,False,negative,negative,"""يا أمتي والحزن يعصرني علام الانحناء ما بال رحلتك انتهت وخلعت ثوب الكبرياء .. ؟؟ لو كان يسعفني البكاء لمت من فرط البكاء#بغداد #القدس #دمشق""",semeval
egypt,False,positive,positive,"""مصر التاريخ مصر الرياده لن تركع الا لله وربنا معاك يا سيسى وان شاء الله مصر هتعدى #مصر_لن_تركع""",semeval
msa,False,neutral,positive,"""تقدم بريطانيا مساعدات منقذة للأرواح لملايين المتضررين من الصراع في #سورية. #الوقوف_مع_حلب https://t.co/SxNY3ELrNN""",semeval
msa,False,negative,negative,"""https://t.co/y9VEwQqbpa  <== ||| #سكس  #مقاطع_سكس #قحبة  #ديوث #متحرره  # سوريا  #الخرطوم   #فلسطين #الرباط""",semeval
gulf,True,negative,negative,"""الله ينعلكم وينعل هاري بوتر فوقكم.""",semeval
msa,False,neutral,neutral,"""@3moori منو احسن نادال ولا فيدرر؟""",semeval
msa,False,negative,negative,"""من أصدق ما قرأت .....#ليبيا ماتت في 2011 وهى الآن تمر بمرحلة عذاب القبر ....""",semeval
msa,False,negative,neutral,النهاردة ومرسي في القفص عرفت ان محافظ سوهاج لسه مسماش اكبر ميدان هناك باسم الشهيد الحسيني ابو ضيف لعل المانع خير يا ب…,astd
egypt,False,negative,negative,الجيش لم يخون مرسي فقط بل خان الشعب المصري بأكمله,astd
egypt,True,negative,negative,"""@bu_3umran حسبي الله ونعم الوكيل فيك يا سيسي يا كلب عميل الصهاينه ربنا يخلص مصر من احتلال العسكري قريب ان شاء الله""",semeval
msa,False,neutral,neutral,"""بالصور... إحتجزتهما ثلوج جرود الكنيسة! - https://t.co/FBJEmz8IG8 #لبنان https://t.co/IrL3DiJWiS""",semeval
msa,False,positive,positive,خلق جميل ثقافة الحوار وتقبل الرأي الاخر,astd
msa,False,neutral,neutral,"""الحريري استقبل في ""بيت الوسط"" وزير الخارجية الكندي ستيفان ديون يرافقه نواب كنديون من أصل لبناني""",semeval
egypt,False,negative,negative,"""زوجة إبراهيم حسن تكشف تفاصيل محاولة قتل نجلها على يد ""سائق"" شركة #اوبر خلال محاولته سرقة هاتفه الجوال #مصر #جريمة""",semeval
levant,True,negative,negative,"""@Aleksej_123RUS @validall @prezidentmemes @PutinRFهل انتم هكذا ايها الشعب الروسي مجرمون نفس اجرام بوتن ام انكم شعب… https://t.co/VECia78XaF""",semeval
levant,False,positive,negative,"""RT @yousefalawnah: عاشت فلسطين حرة عربيةوإنها لثورة حتى تدمير حلب وعدن وصنعاء وبغداد والموصل😂😂😂بعدين نشوف فلسطين""",semeval
msa,False,neutral,negative,"""#بنغازي استشهاد الاسير عند الدواعش من سجناء بوهديمه #اسامه_جمعه_النايلي الذي قتل فى احدى الغارات الجوية ونحتسبه باذن الله تعالى من الشهداء""",semeval
msa,False,positive,positive,"""يا إلهي كم هي جميلة تلك السمراء 😍💗 @nadinenjeim #نادين_نسيب_نجيم #nadinenassibnjeim #nnn #star #actress https://t.co/MlO8CvyR6H""",semeval
msa,False,neutral,negative,"""مستوطنون يقتحمون المسجد #الأقصى المبارك وسط حراسة مشددة من شرطة #الاحتلال. https://t.co/tQ1isaDSKi""",semeval
egypt,True,negative,negative,"""@noonahqsweet201 @mm3637971 لو متزوجه من رمضان كرشتها بالصورة كانها بالتاسع سلامات😂انا يجي من بنقال😆👳🏽""",semeval
egypt,False,neutral,neutral,"""RT @lnwarriii: حمممممددد شششسسالففففههه😏😂😂😂 جستن بيبر على غفله https://t.co/eBQluK4x25""",semeval
egypt,False,neutral,negative,غالبا كل الاخونجية والاسلاميين يؤيد هيلاري كلنتون وينقولون أخبار تفوقها بالاستطلاعات مثل منظمة كير الاخوانية@CAIRNational,semeval
msa,False,neutral,positive,"""RT @aa_arabic: #أرامكو السعودية توقع مذكرات تفاهم مع 18 شركة تركيةلتمكينها من المشاركة في مناقصات أرامكو والعمل في السوق السعودية https:/…""",semeval
msa,False,neutral,neutral,"""#اليمنية| وكيل محافظة #شبوه يشدد على تفعيل مكاتب الإدارة المحلية بـ #الروضةhttps://t.co/qtbGmVoO4o#التحالف_العربي_سند_اليمن""",semeval
msa,False,positive,negative,"انشرُوا التذكير بالتكبير و أحيُوا سُنّة هذه العشر "" الله أكبر الله أكبر لا إله إلا الله الله أكبر الله أكبر ولله الحمد ""…",astd
msa,True,negative,negative,"""#Bahrain #Jordan #Tunisia #KSA #UAE #Doha #Lebanon ""الحشيش"" يشعل الخلاف بين حزب الله وقوات الأسد "" https://t.co/DGMSfSUjiV""",semeval
msa,False,negative,negative,"""RT @AAN_KSA1: ⁧#الارهاب_صناعه_امريكيه_لاسعوديه⁩ ⁧#قانون_جاستا⁩محمد الملا يتكلم عن مذكرات هيلارى كلنتون https://t.co/KMf4l24SOw""",semeval
egypt,False,neutral,positive,"""نفسي في هيدر و كافر فيه ( الاهلي - مانشستر يونايتد - ريال مدريد - اسي ميلان )وهكون شاكر للي هيعملة بجد ❤""",semeval
msa,False,negative,negative,"""#اردوغان قال لروتانا لااستطيع تأيد الانقلاب فى #مصر والا اكون متناقض مع نفسي و #السيسي لايستطيع تاييد الثورة فى #سوريا والا سيتناقض مع نفسه""",semeval
egypt,False,negative,negative,#نجيب_ساويرس يتحكم ف النادي الاهلي! احمد سعيد رئيس حزب #ساويرس اصبح نائب رئيس #الاهلي بدل من محمد عبد الوهاب صاحب التاريخ الكبير!,astd
gulf,True,negative,negative,"""أنت لاتحب السعودية ولاشي وعارف إن الوهابية منبع الأرهاب .لكن جاءت تلاقي مصالح معها السعودية تحارب علي صالح والحوثي… https://t.co/4b1N1n3FCa""",semeval
egypt,False,negative,neutral,"#اعتراف : غيابك المر شتت زاهي حضوري !""",astd
egypt,True,negative,negative,"""@ashraaf_alsaad وتصويت مصر سيسي لصالح روسيا بالامس اليست خيانة ايضا ام انها وجهة نظر خيانية،  مصربلحة اصبحت كالعاهرة بعهد سيسي الكل يشوطها""",semeval
msa,False,neutral,negative,"""مقتل شرطي سعودي بالرصاص في شرق المملكة #WeAreProudOfYouLauren #الكويت #WhiteHouse #MannequinChallenge #المغرب #كلمات https://t.co/qVkhGTn8Ri""",semeval
msa,False,neutral,negative,"""RT @rahimmoheby: #إيران.. حركات احتجاجية في كل من مدن اروميه وكهغيلويه و #طهران.#الاحتجاجات https://t.co/4KswdhRrQK https://t.co/dn0vSXE5mE""",semeval
msa,False,neutral,neutral,"""Retweeted جنوبية | Janoubia (@janoubia_news):داغر لـ«جنوبية»: أقصوا #الكتائب بسبب مواقفها السيادية #لبنان... https://t.co/YwBWItVZy8""",semeval
gulf,False,positive,neutral,"""RT @zienabaall: Eim:احب اخبالج 💙💙واحب لما تفصلين بالسناب وتحبين جستن بيبر وربعه والكتب عالمج الثاني وبس والله ايلافيو 💙💙""",semeval
